Store Name,Date (Reportable),Order ID,Transaction Type,Commission Rate,Subtotal,Gross Tax,Tax Remitted,Total Commissions,Total Promotions,Total Adjustments,Commission %,Savings,provider,source_file,source_member,source_sheet,email_date,added_at,__is_unfulfilled,__is_count_fulfilled,__is_refund,__num_subtotal,__num_gross_tax,__num_tax_remitted,__num_savings,__num_total_commissions,__nextbite_total_commission,__nextbite_base_payout,__nextbite_true_payout,nextbite_total_commission_reconciled,nextbite_base_payout_reconciled,nextbite_true_payout_reconciled,period_dsp,pay_period_ending,pay_period_start,pay_period_end
Firebelly Wings 25431 Trabuco Road,2022-04-19 00:00:00,#BE29B,Fulfilled Orders,0.24,56.49,4.38,-4.38,-13.56,0,0,0.2400424853956452,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,56.49,4.38,4.38,0.00,-13.56,25.4205,31.0695,31.0695,25.42,46.69,46.69,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-23 00:00:00,#693E6,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,31.01,31.01,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-27 00:00:00,#3F617,Fulfilled Orders,0.24,42.96,3.33,-3.33,-10.31,0,0,0.2399906890130354,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,42.96,3.33,3.33,0.00,-10.31,19.3320,23.6280,23.6280,19.33,39.25,39.25,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,#925D3,Refunds,0,-36.5,-2.83,-2.83,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,False,True,-36.50,-2.83,-2.83,0.00,0.00,-16.4250,-20.0750,-20.0750,0.00,-36.50,-36.50,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#BF5D9,Refunds,0,-45.5,-3.53,-3.53,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,False,True,-45.50,-3.53,-3.53,0.00,0.00,-20.4750,-25.0250,-25.0250,0.00,-45.50,-45.50,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#4B845,Refunds,0,-11.5,-0.89,-0.89,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,False,True,-11.50,-0.89,-0.89,0.00,0.00,-5.1750,-6.3250,-6.3250,0.00,-11.50,-11.50,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#CEE98,Refunds,0,-6.5,-0.5,-0.5,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,False,True,-6.50,-0.50,-0.50,0.00,0.00,-2.9250,-3.5750,-3.5750,0.00,-6.50,-6.50,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,#3F25C,Refunds,0,-24.97,-1.94,-1.94,0,0,0,0,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,ubereats,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,False,True,-24.97,-1.94,-1.94,0.00,0.00,-11.2365,-13.7335,-13.7335,0.00,-24.97,-24.97,ubereats,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,#94B58,Fulfilled Orders,0.24,37,2.87,-2.87,-8.88,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,37.00,2.87,2.87,0.00,-8.88,16.6500,20.3500,20.3500,16.65,20.35,20.35,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-14 00:00:00,#925D3,Fulfilled Orders,0.24,36.5,2.83,-2.83,-8.76,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,36.50,2.83,2.83,0.00,-8.76,16.4250,20.0750,20.0750,16.43,20.08,20.08,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#BF5D9,Fulfilled Orders,0.24,45.5,3.53,-3.53,-10.92,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,45.50,3.53,3.53,0.00,-10.92,20.4750,25.0250,25.0250,20.47,25.03,25.03,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#E93E8,Fulfilled Orders,0.24,19,1.47,-1.47,-4.56,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,19.00,1.47,1.47,0.00,-4.56,8.5500,10.4500,10.4500,8.55,10.45,10.45,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#48B93,Fulfilled Orders,0.24,34,2.64,-2.64,-8.16,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,34.00,2.64,2.64,0.00,-8.16,15.3000,18.7000,18.7000,15.30,18.70,18.70,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-15 00:00:00,#201AC,Fulfilled Orders,0.24,36,2.79,-2.79,-8.64,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,36.00,2.79,2.79,0.00,-8.64,16.2000,19.8000,19.8000,16.20,19.80,19.80,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#F3716,Fulfilled Orders,0.24,52.95,4.1,-4.1,-12.71,0,0,0.2400377714825307,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,52.95,4.10,4.10,0.00,-12.71,23.8275,29.1225,29.1225,23.82,29.11,29.11,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-17 00:00:00,#4B845,Fulfilled Orders,0.24,33.5,2.6,-2.6,-8.04,0,0,0.24,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,33.50,2.60,2.60,0.00,-8.04,15.0750,18.4250,18.4250,15.08,18.43,18.43,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-19 00:00:00,#B737C,Fulfilled Orders,0.24,24.98,1.94,-1.94,-6,0,0,0.2401921537229784,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,24.98,1.94,1.94,0.00,-6.00,11.2410,13.7390,13.7390,11.24,13.74,13.74,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-20 00:00:00,#F74DE,Fulfilled Orders,0.24,40.98,3.18,-3.18,-9.84,0,0,0.2401171303074671,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,40.98,3.18,3.18,0.00,-9.84,18.4410,22.5390,22.5390,18.44,22.54,22.54,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-20 00:00:00,#89EFE,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-20 00:00:00,#6DFB9,Fulfilled Orders,0.24,15.49,1.2,-1.2,-3.72,0,0,0.2401549386701098,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,15.49,1.20,1.20,0.00,-3.72,6.9705,8.5195,8.5195,6.97,8.52,8.52,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-22 00:00:00,#6A81F,Fulfilled Orders,0.24,20.98,1.63,-1.63,-5.04,0,0,0.2402287893231649,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,20.98,1.63,1.63,0.00,-5.04,9.4410,11.5390,11.5390,9.44,11.54,11.54,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-23 00:00:00,#66AC1,Fulfilled Orders,0.24,13.99,1.08,-1.08,-3.36,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,13.99,1.08,1.08,0.00,-3.36,6.2955,7.6945,7.6945,6.30,7.69,7.69,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-23 00:00:00,#8C5A8,Fulfilled Orders,0.24,29.48,2.28,-2.28,-7.08,0,0,0.2401628222523745,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,29.48,2.28,2.28,0.00,-7.08,13.2660,16.2140,16.2140,13.27,16.21,16.21,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,#3F25C,Fulfilled Orders,0.24,24.97,1.94,-1.94,-5.99,0,0,0.2398878654385262,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,24.97,1.94,1.94,0.00,-5.99,11.2365,13.7335,13.7335,11.24,13.73,13.73,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-24 00:00:00,#3F968,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-27 00:00:00,#38258,Fulfilled Orders,0.24,27.98,2.17,-2.17,-6.72,0,0,0.2401715511079342,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,27.98,2.17,2.17,0.00,-6.72,12.5910,15.3890,15.3890,12.59,15.39,15.39,postmates,2022-04-30,2022-04-01,2022-04-30
Firebelly Wings 25431 Trabuco Road,2022-04-30 00:00:00,#BA2DA,Fulfilled Orders,0.24,19.98,1.55,-1.55,-4.8,0,0,0.2402402402402402,0,NEXTBITE,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,0014W00002LxZaaQAF/AmeciPizzaPastaLakeForest.xlsx,postmates,2022-11-22T00:06:24-08:00,2026-02-28T20:02:49.022278,False,True,False,19.98,1.55,1.55,0.00,-4.80,8.9910,10.9890,10.9890,8.99,10.99,10.99,postmates,2022-04-30,2022-04-01,2022-04-30
